index,sw_ticks,qpc_position,device_position,frames,flags
3596,2531402032299,2531402099666,79683360,480,0
3597,2531402032378,2531402201259,79683840,480,0
3598,2531402177917,2531402296992,79684320,480,0
3599,2531402177978,2531402402111,79684800,480,0
3600,2531402330958,2531402497574,79685280,480,0
3601,2531402556241,2531402599873,79685760,480,0
3602,2531402556289,2531402699151,79686240,480,0
3603,2531402992204,2531402799588,79686720,480,0
3604,2531402992256,2531402900103,79687200,480,0
3605,2531402992275,2531403000260,79687680,480,0
3606,2531402992292,2531403096423,79688160,480,0
3607,2531402992312,2531403202094,79688640,480,0
3608,2531403196072,2531403297577,79689120,480,0
3609,2531403196135,2531403398421,79689600,480,0
3610,2531403305855,2531403493587,79690080,480,0
3611,2531403605596,2531403599835,79690560,480,0
3612,2531403605663,2531403695712,79691040,480,0
3613,2531403605677,2531403800828,79691520,480,0
3614,2531403723796,2531403896278,79692000,480,0
3615,2531403875607,2531404002476,79692480,480,0
3616,2531403875699,2531404097457,79692960,480,0
3617,2531404026768,2531404198148,79693440,480,0
3618,2531404183983,2531404299545,79693920,480,0
3619,2531404184031,2531404399061,79694400,480,0
3620,2531404351110,2531404498997,79694880,480,0
3621,2531404505800,2531404599809,79695360,480,0
3622,2531404505908,2531404699787,79695840,480,0
3623,2531404662896,2531404800358,79696320,480,0
3624,2531404829852,2531404896372,79696800,480,0
3625,2531404829937,2531405001423,79697280,480,0
3626,2531404980001,2531405097527,79697760,480,0
3627,2531404980062,2531405198127,79698240,480,0
3628,2531405136958,2531405298338,79698720,480,0
3629,2531405290821,2531405398872,79699200,480,0
3630,2531405290899,2531405499527,79699680,480,0
3631,2531405451033,2531405599953,79700160,480,0
3632,2531405607886,2531405700499,79700640,480,0
3633,2531405607936,2531405801012,79701120,480,0
3634,2531405758245,2531405895866,79701600,480,0
3635,2531405913679,2531406001568,79702080,480,0
3636,2531405913745,2531406098415,79702560,480,0
3637,2531406080303,2531406198277,79703040,480,0
3638,2531406080345,2531406298700,79703520,480,0
3639,2531406233037,2531406399432,79704000,480,0
3640,2531406389712,2531406499264,79704480,480,0
3641,2531406390038,2531406600205,79704960,480,0
3642,2531406553287,2531406700814,79705440,480,0
3643,2531406694738,2531406800843,79705920,480,0
3644,2531406694809,2531406896363,79706400,480,0
3645,2531406858750,2531407001762,79706880,480,0
3646,2531407018172,2531407097547,79707360,480,0
3647,2531407018230,2531407198207,79707840,480,0
3648,2531407175028,2531407298695,79708320,480,0
3649,2531407175088,2531407398970,79708800,480,0
3650,2531407340583,2531407499082,79709280,480,0
3651,2531407490799,2531407599839,79709760,480,0
3652,2531407490855,2531407700078,79710240,480,0
3653,2531407656764,2531407803386,79710720,480,0
3654,2531407812005,2531407899943,79711200,480,0
3655,2531407812080,2531408000062,79711680,480,0
3656,2531407963680,2531408096907,79712160,480,0
3657,2531408125698,2531408202382,79712640,480,0
3658,2531408125782,2531408300550,79713120,480,0
3659,2531408282290,2531408398126,79713600,480,0
3660,2531408282362,2531408498572,79714080,480,0
3661,2531408436178,2531408599033,79714560,480,0
3662,2531408596810,2531408699288,79715040,480,0
3663,2531408596881,2531408799619,79715520,480,0
3664,2531408755730,2531408899927,79716000,480,0
3665,2531408907993,2531409000210,79716480,480,0
3666,2531408908047,2531409096092,79716960,480,0
3667,2531409062969,2531409201662,79717440,480,0
3668,2531409219329,2531409296690,79717920,480,0
3669,2531409219426,2531409397854,79718400,480,0
3670,2531409382933,2531409498454,79718880,480,0
3671,2531409383003,2531409599095,79719360,480,0
3672,2531409543718,2531409699896,79719840,480,0
3673,2531409687047,2531409799881,79720320,480,0
3674,2531409687128,2531409900316,79720800,480,0
3675,2531409854044,2531410001303,79721280,480,0
3676,2531410016175,2531410096720,79721760,480,0
3677,2531410016259,2531410202734,79722240,480,0
3678,2531410171409,2531410303382,79722720,480,0
3679,2531410171512,2531410394004,79723200,480,0
3680,2531410324771,2531410502623,79723680,480,0
3681,2531410487187,2531410599505,79724160,480,0
3682,2531410487243,2531410699540,79724640,480,0
3683,2531410636325,2531410799681,79725120,480,0
3684,2531410792558,2531410900364,79725600,480,0
3685,2531410792616,2531411000055,79726080,480,0
3686,2531410944240,2531411096100,79726560,480,0
3687,2531411100506,2531411198043,79727040,480,0
3688,2531411100564,2531411302325,79727520,480,0
3689,2531411255221,2531411398304,79728000,480,0
3690,2531411414108,2531411493851,79728480,480,0
3691,2531411414198,2531411599227,79728960,480,0
3692,2531411561238,2531411699895,79729440,480,0
3693,2531411710932,2531411800015,79729920,480,0
3694,2531411711007,2531411895398,79730400,480,0
3695,2531411864551,2531412000854,79730880,480,0
3696,2531412021914,2531412096695,79731360,480,0
3697,2531412022033,2531412202380,79731840,480,0
3698,2531412170705,2531412298526,79732320,480,0
3699,2531412323457,2531412398820,79732800,480,0
3700,2531412323551,2531412498789,79733280,480,0
3701,2531412472532,2531412599573,79733760,480,0
3702,2531412626989,2531412700151,79734240,480,0
3703,2531412627063,2531412800018,79734720,480,0
3704,2531412782128,2531412895171,79735200,480,0
3705,2531412782195,2531413000833,79735680,480,0
3706,2531412942962,2531413096247,79736160,480,0
3707,2531413103413,2531413201429,79736640,480,0
3708,2531413103457,2531413297002,79737120,480,0
3709,2531413259822,2531413397257,79737600,480,0
3710,2531413410899,2531413498057,79738080,480,0
3711,2531413410975,2531413598974,79738560,480,0
3712,2531413574824,2531413699143,79739040,480,0
3713,2531413574886,2531413800213,79739520,480,0
3714,2531413727458,2531413899814,79740000,480,0
3715,2531413877319,2531413999963,79740480,480,0
3716,2531413877363,2531414095523,79740960,480,0
3717,2531414037517,2531414201113,79741440,480,0
3718,2531414199383,2531414296050,79741920,480,0
3719,2531414199446,2531414401728,79742400,480,0
3720,2531414358262,2531414497261,79742880,480,0
3721,2531414503643,2531414597532,79743360,480,0
3722,2531414503708,2531414698017,79743840,480,0
3723,2531414662183,2531414798466,79744320,480,0
3724,2531414826862,2531414898797,79744800,480,0
3725,2531414826940,2531414999088,79745280,480,0
3726,2531414982064,2531415099965,79745760,480,0
3727,2531414982130,2531415200479,79746240,480,0
3728,2531415139773,2531415300266,79746720,480,0
3729,2531415293897,2531415395279,79747200,480,0
3730,2531415293944,2531415500938,79747680,480,0
3731,2531415442510,2531415596887,79748160,480,0
3732,2531415604500,2531415702269,79748640,480,0
3733,2531415604582,2531415797674,79749120,480,0
3734,2531415760768,2531415898276,79749600,480,0
3735,2531415911046,2531415998489,79750080,480,0
3736,2531415911107,2531416099122,79750560,480,0
3737,2531416073243,2531416199885,79751040,480,0
3738,2531416073322,2531416300032,79751520,480,0
3739,2531416226757,2531416400314,79752000,480,0
3740,2531416377959,2531416501187,79752480,480,0
3741,2531416378383,2531416596689,79752960,480,0
3742,2531416540528,2531416702505,79753440,480,0
3743,2531416696900,2531416798191,79753920,480,0
3744,2531416697002,2531416898351,79754400,480,0
3745,2531416855775,2531416998619,79754880,480,0
3746,2531417016038,2531417100673,79755360,480,0
3747,2531417016098,2531417195668,79755840,480,0
3748,2531417165888,2531417301260,79756320,480,0
3749,2531417327436,2531417396773,79756800,480,0
3750,2531417327514,2531417502253,79757280,480,0
3751,2531417484570,2531417597798,79757760,480,0
3752,2531417484636,2531417693654,79758240,480,0
3753,2531417646045,2531417799665,79758720,480,0
3754,2531417803330,2531417899465,79759200,480,0
3755,2531417803395,2531417999976,79759680,480,0
3756,2531417955302,2531418095726,79760160,480,0
3757,2531418108867,2531418201334,79760640,480,0
3758,2531418108939,2531418301660,79761120,480,0
3759,2531418265804,2531418396852,79761600,480,0
3760,2531418420607,2531418502285,79762080,480,0
3761,2531418420677,2531418598812,79762560,480,0
3762,2531418587009,2531418699622,79763040,480,0
3763,2531418587052,2531418799930,79763520,480,0
3764,2531418743315,2531418895109,79764000,480,0
3765,2531418898146,2531419001809,79764480,480,0
3766,2531418898197,2531419096147,79764960,480,0
3767,2531419054369,2531419201479,79765440,480,0
3768,2531419220070,2531419297056,79765920,480,0
3769,2531419220120,2531419398150,79766400,480,0
3770,2531419370930,2531419499161,79766880,480,0
3771,2531419521575,2531419601823,79767360,480,0
3772,2531419521687,2531419701091,79767840,480,0
3773,2531419684854,2531419801170,79768320,480,0
3774,2531419684922,2531419896694,79768800,480,0
3775,2531419848207,2531420001888,79769280,480,0
3776,2531419999221,2531420096419,79769760,480,0
3777,2531419999305,2531420202202,79770240,480,0
3778,2531420164114,2531420297291,79770720,480,0
3779,2531420313059,2531420400035,79771200,480,0
3780,2531420313132,2531420499675,79771680,480,0
3781,2531420475090,2531420599763,79772160,480,0
3782,2531420475160,2531420700876,79772640,480,0
3783,2531420629500,2531420801174,79773120,480,0
3784,2531420784575,2531420896586,79773600,480,0
3785,2531420784649,2531421002298,79774080,480,0
3786,2531420947080,2531421097666,79774560,480,0
3787,2531421096738,2531421199346,79775040,480,0
3788,2531421096806,2531421298458,79775520,480,0
3789,2531421256134,2531421400262,79776000,480,0
3790,2531421412227,2531421494216,79776480,480,0
3791,2531421412302,2531421600091,79776960,480,0
3792,2531421573058,2531421700823,79777440,480,0
3793,2531421735770,2531421801114,79777920,480,0
3794,2531421735845,2531421896588,79778400,480,0
3795,2531421890483,2531422002258,79778880,480,0
3796,2531421890531,2531422098143,79779360,480,0
3797,2531422049481,2531422198462,79779840,480,0
3798,2531422204955,2531422298987,79780320,480,0
3799,2531422205044,2531422399232,79780800,480,0
3800,2531422362741,2531422499543,79781280,480,0
3801,2531422516327,2531422600345,79781760,480,0
3802,2531422516407,2531422695759,79782240,480,0
3803,2531422676430,2531422796235,79782720,480,0
3804,2531422676494,2531422901985,79783200,480,0
3805,2531422830909,2531422997306,79783680,480,0
3806,2531422980968,2531423098279,79784160,480,0
3807,2531422981023,2531423198880,79784640,480,0
3808,2531423135736,2531423299427,79785120,480,0
3809,2531423295723,2531423399598,79785600,480,0
3810,2531423295903,2531423499080,79786080,480,0
3811,2531423449412,2531423599977,79786560,480,0
3812,2531423603761,2531423700213,79787040,480,0
3813,2531423603821,2531423801322,79787520,480,0
3814,2531423755205,2531423896106,79788000,480,0
3815,2531423910655,2531424001957,79788480,480,0
3816,2531423910730,2531424097575,79788960,480,0
3817,2531424188934,2531424193581,79789440,480,0
3818,2531424188983,2531424299128,79789920,480,0
3819,2531424189002,2531424399706,79790400,480,0
3820,2531424397431,2531424499828,79790880,480,0
3821,2531424397484,2531424595421,79791360,480,0
3822,2531424578007,2531424703221,79791840,480,0
3823,2531424578058,2531424801554,79792320,480,0
3824,2531424718720,2531424896797,79792800,480,0
3825,2531424900067,2531425002632,79793280,480,0
3826,2531424900127,2531425096370,79793760,480,0
3827,2531424998081,2531425201808,79794240,480,0
3828,2531425151410,2531425297254,79794720,480,0
3829,2531425301971,2531425397829,79795200,480,0
3830,2531425302049,2531425499228,79795680,480,0
3831,2531425455578,2531425600374,79796160,480,0
3832,2531425614889,2531425699810,79796640,480,0
3833,2531425615089,2531425800837,79797120,480,0
3834,2531425780741,2531425896223,79797600,480,0
3835,2531425780835,2531426001705,79798080,480,0
3836,2531425924304,2531426097477,79798560,480,0
3837,2531426083994,2531426198544,79799040,480,0
3838,2531426084057,2531426298874,79799520,480,0
3839,2531426235300,2531426398879,79800000,480,0
3840,2531426391882,2531426499599,79800480,480,0
3841,2531426391938,2531426599832,79800960,480,0
3842,2531426552682,2531426700829,79801440,480,0
3843,2531426707523,2531426796022,79801920,480,0
3844,2531426707608,2531426902591,79802400,480,0
3845,2531426865359,2531426996974,79802880,480,0
3846,2531427013663,2531427098881,79803360,480,0
3847,2531427013733,2531427198257,79803840,480,0
3848,2531427170917,2531427298520,79804320,480,0
3849,2531427334941,2531427399340,79804800,480,0
3850,2531427335029,2531427499404,79805280,480,0
3851,2531427493396,2531427600488,79805760,480,0
3852,2531427493457,2531427701669,79806240,480,0
3853,2531427660329,2531427801825,79806720,480,0
3854,2531427814348,2531427896804,79807200,480,0
3855,2531427814418,2531428003123,79807680,480,0
3856,2531427969954,2531428099158,79808160,480,0
3857,2531428127439,2531428199493,79808640,480,0
3858,2531428127501,2531428301776,79809120,480,0
3859,2531428284547,2531428400041,79809600,480,0
3860,2531428284601,2531428500897,79810080,480,0
3861,2531428433047,2531428596763,79810560,480,0
3862,2531428588272,2531428702127,79811040,480,0
3863,2531428588326,2531428802665,79811520,480,0
3864,2531428743687,2531428898333,79812000,480,0
3865,2531428899697,2531428998418,79812480,480,0
3866,2531428899748,2531429099277,79812960,480,0
3867,2531429056540,2531429199705,79813440,480,0
3868,2531429208048,2531429294693,79813920,480,0
3869,2531429208136,2531429400435,79814400,480,0
3870,2531429365033,2531429495859,79814880,480,0
3871,2531429513054,2531429596647,79815360,480,0
3872,2531429513114,2531429702474,79815840,480,0
3873,2531429670525,2531429797441,79816320,480,0
3874,2531429820519,2531429898532,79816800,480,0
3875,2531429820598,2531429998416,79817280,480,0
3876,2531429973410,2531430099659,79817760,480,0
3877,2531429973473,2531430199602,79818240,480,0
3878,2531430127620,2531430300395,79818720,480,0
3879,2531430285090,2531430400585,79819200,480,0
3880,2531430285145,2531430501137,79819680,480,0
3881,2531430437592,2531430596938,79820160,480,0
3882,2531430590722,2531430703378,79820640,480,0
3883,2531430590794,2531430798367,79821120,480,0
3884,2531430745469,2531430898692,79821600,480,0
3885,2531430901331,2531430998788,79822080,480,0
3886,2531430901388,2531431099650,79822560,480,0
3887,2531431056611,2531431200171,79823040,480,0
3888,2531431211643,2531431301082,79823520,480,0
3889,2531431211801,2531431395866,79824000,480,0
3890,2531431364511,2531431501188,79824480,480,0
3891,2531431523202,2531431597746,79824960,480,0
3892,2531431523257,2531431702826,79825440,480,0
3893,2531431688064,2531431799003,79825920,480,0
3894,2531431688123,2531431898504,79826400,480,0
3895,2531431850901,2531431998614,79826880,480,0
3896,2531432005841,2531432099733,79827360,480,0
3897,2531432005918,2531432200117,79827840,480,0
3898,2531432163137,2531432300294,79828320,480,0
3899,2531432321625,2531432395715,79828800,480,0
3900,2531432322374,2531432501429,79829280,480,0
3901,2531432489544,2531432596753,79829760,480,0
3902,2531432489603,2531432702999,79830240,480,0
3903,2531432629171,2531432803345,79830720,480,0
3904,2531432794681,2531432898514,79831200,480,0
3905,2531432794738,2531432998901,79831680,480,0
3906,2531432948018,2531433099658,79832160,480,0
3907,2531433098307,2531433200347,79832640,480,0
